mlb,verifeid_photo,pegar_foto,marca_dagua,texto_na_foto,path_file_photo
MLB1201159247,False,False,False,False,MLB1201159247_PHOTOID717810-MLB77537347871_072024_3.jpg
MLB1201159247,False,False,False,False,MLB1201159247_PHOTOID726278-MLB77537347893_072024_1.jpg
MLB1201159247,False,False,False,False,MLB1201159247_PHOTOID778188-MLB77537308171_072024_4.jpg
MLB1201159247,False,False,False,False,MLB1201159247_PHOTOID931532-MLB77537229475_072024_2.jpg
MLB1201159247,False,False,False,False,MLB1201159247_PHOTOID950384-MLB77537210019_072024_0.jpg
MLB1218912812,False,False,False,False,MLB1218912812_PHOTOID626892-MLB75656033610_042024_4.jpg
MLB1218912812,False,False,False,False,MLB1218912812_PHOTOID632138-MLB75255226416_032024_0.jpg
MLB1218912812,False,False,False,False,MLB1218912812_PHOTOID731965-MLB75254911850_032024_1.jpg
MLB1218912812,False,False,False,False,MLB1218912812_PHOTOID735310-MLB75254911840_032024_2.jpg
MLB1218912812,False,False,False,False,MLB1218912812_PHOTOID753544-MLB75255375166_032024_5.jpg
MLB1218912812,False,False,False,False,MLB1218912812_PHOTOID805343-MLB75656289898_042024_3.jpg
MLB1219347273,False,False,False,False,MLB1219347273_PHOTOID712982-MLB75964628132_052024_0.jpg
MLB1219347273,False,False,False,False,MLB1219347273_PHOTOID755609-MLB76142606361_052024_2.jpg
MLB1219347273,False,False,False,False,MLB1219347273_PHOTOID799466-MLB76142447637_052024_1.jpg
MLB1219348729,False,False,False,False,MLB1219348729_PHOTOID846304-MLB74092095642_012024_4.jpg
MLB1219348729,False,False,False,False,MLB1219348729_PHOTOID885326-MLB74092006342_012024_3.jpg
MLB1219348729,False,False,False,False,MLB1219348729_PHOTOID928358-MLB74091582800_012024_2.jpg
MLB1219348729,False,False,False,False,MLB1219348729_PHOTOID940721-MLB74200279723_012024_0.jpg
MLB1219348729,False,False,False,False,MLB1219348729_PHOTOID949080-MLB74200526063_012024_1.jpg
MLB1219349072,False,False,False,False,MLB1219349072_PHOTOID613757-MLB74200537609_012024_4.jpg
MLB1219349072,False,False,False,False,MLB1219349072_PHOTOID721938-MLB74092146562_012024_3.jpg
MLB1219349072,False,False,False,False,MLB1219349072_PHOTOID775976-MLB74091584276_012024_0.jpg
MLB1219349072,False,False,False,False,MLB1219349072_PHOTOID859772-MLB74200507943_012024_2.jpg
MLB1219349072,False,False,False,False,MLB1219349072_PHOTOID988203-MLB74091644178_012024_1.jpg
MLB1232516430,False,False,False,False,MLB1232516430_PHOTOID659016-MLB77945593037_072024_0.jpg
MLB1232516430,False,False,False,False,MLB1232516430_PHOTOID746561-MLB77947556169_072024_4.jpg
