mlb,verifeid_photo,pegar_foto,marca_dagua,texto_na_foto,path_file_photo
MLB3370048653,False,False,False,False,MLB3370048653_PHOTOID930184-MLB69427344518_052023_2.jpg
MLB3370048653,False,False,False,False,MLB3370048653_PHOTOID942691-MLB69427380944_052023_1.jpg
MLB3370048653,False,False,False,False,MLB3370048653_PHOTOID975416-MLB69427429768_052023_4.jpg
MLB3370060227,False,False,False,False,MLB3370060227_PHOTOID705918-MLB53682428904_022023_3.jpg
MLB3370060227,False,False,False,False,MLB3370060227_PHOTOID714588-MLB53682671436_022023_2.jpg
MLB3370060227,False,False,False,False,MLB3370060227_PHOTOID781190-MLB53682423885_022023_0.jpg
MLB3370060227,False,False,False,False,MLB3370060227_PHOTOID947130-MLB75876593956_042024_1.jpg
MLB3370072501,False,False,False,False,MLB3370072501_PHOTOID602672-MLB53306695874_012023_7.jpg
MLB3370072501,False,False,False,False,MLB3370072501_PHOTOID603728-MLB53306727747_012023_3.jpg
MLB3370072501,False,False,False,False,MLB3370072501_PHOTOID637834-MLB53486842475_012023_4.jpg
MLB3370072501,False,False,False,False,MLB3370072501_PHOTOID653083-MLB70264953612_072023_0.jpg
MLB3370072501,False,False,False,False,MLB3370072501_PHOTOID694273-MLB53306722712_012023_5.jpg
MLB3370072501,False,False,False,False,MLB3370072501_PHOTOID746067-MLB53306703975_012023_1.jpg
MLB3370072501,False,False,False,False,MLB3370072501_PHOTOID854406-MLB53306718794_012023_9.jpg
MLB3370072501,False,False,False,False,MLB3370072501_PHOTOID877160-MLB53486982176_012023_2.jpg
MLB3370072501,False,False,False,False,MLB3370072501_PHOTOID897391-MLB53486999135_012023_8.jpg
MLB3370072501,False,False,False,False,MLB3370072501_PHOTOID961668-MLB53486966168_012023_6.jpg
MLB3370148189,False,False,False,False,MLB3370148189_PHOTOID630325-MLB69700385740_052023_3.jpg
MLB3370148189,False,False,False,False,MLB3370148189_PHOTOID656157-MLB69715261507_052023_1.jpg
MLB3370148189,False,False,False,False,MLB3370148189_PHOTOID702060-MLB69699822064_052023_0.jpg
MLB3370148189,False,False,False,False,MLB3370148189_PHOTOID847258-MLB69700021726_052023_2.jpg
MLB3370159381,False,False,False,False,MLB3370159381_PHOTOID664744-MLB69742621502_062023_2.jpg
MLB3370159381,False,False,False,False,MLB3370159381_PHOTOID711465-MLB69742621470_062023_1.jpg
MLB3370159381,False,False,False,False,MLB3370159381_PHOTOID754340-MLB69742570130_062023_4.jpg
MLB3370159381,False,False,False,False,MLB3370159381_PHOTOID813909-MLB69758308113_062023_5.jpg
MLB3370159381,False,False,False,False,MLB3370159381_PHOTOID852154-MLB69758022391_062023_3.jpg
MLB3370159381,False,False,False,False,MLB3370159381_PHOTOID872000-MLB69742373410_062023_0.jpg
MLB3370161289,False,False,False,False,MLB3370161289_PHOTOID655213-MLB70240289469_062023_3.jpg
MLB3370161289,False,False,False,False,MLB3370161289_PHOTOID758755-MLB69425081759_052023_0.jpg
MLB3370161289,False,False,False,False,MLB3370161289_PHOTOID891570-MLB69425137909_052023_1.jpg
MLB3370161289,False,False,False,False,MLB3370161289_PHOTOID904268-MLB69425137913_052023_2.jpg
MLB3370171883,False,False,False,False,MLB3370171883_PHOTOID606580-MLB69776943429_062023_8.jpg
MLB3370171883,False,False,False,False,MLB3370171883_PHOTOID609671-MLB69760880602_062023_5.jpg
MLB3370171883,False,False,False,False,MLB3370171883_PHOTOID660390-MLB69777195347_062023_2.jpg
MLB3370171883,False,False,False,False,MLB3370171883_PHOTOID721026-MLB69777117915_062023_0.jpg
